customer_id,age,city,plan,acquisition_channel,join_date,monthly_income_pln,tenure_months,avg_logins_last_30d,support_tickets_last_30d,satisfaction_score,auto_renew,discount_pct,monthly_spend_pln,churned
C007759,31,Łódź,Standard,organic,2022-10-30,4036.68,32,17,0,7,1,0,167.44,0
C007760,32,Łódź,Premium,paid_search,2022-08-08,6944.15,35,7,2,5,1,0,199.35,0
C007761,27,Gdańsk,Basic,organic,2025-03-30,14475.54,3,6,1,8,0,0,65.24,0
C007762,24,Poznań,Standard,organic,2022-11-07,7646.82,32,13,1,8,1,5,173.7,0
C007763,23,Łódź,Standard,referral,2024-03-07,6595.36,16,5,1,8,1,5,142.17,0
C007764,30,Lublin,basic,partner,2022-12-27,12153.4,30,14,1,8,1,0,146.29,0
C007765,41,Warszawa,Basic,organic,2024-10-24,6181.86,8,13,0,8,1,5,95.58,0
C007766,53,Wrocław,Basic,referral,2023-06-01,4583.21,25,11,0,8,1,10,116.27,0
C007767,40,Poznań,Standard,organic,2023-10-07,6861.31,21,15,1,8,0,20,143.44,0
C007768,38,Warszawa,Basic,referral,2024-10-26,8010.84,8,7,1,8,1,10,90.68,1
C007769,33,Warszawa,Standard,social,2022-04-03,9300.2,39,6,1,8,0,20,165.38,0
C007770,18,Łódź,Premium,referral,2023-09-01,11676.85,22,10,0,8,0,0,180.73,0
C007771,41,Kraków,Standard,paid_search,2023-07-24,5279.48,23,11,2,8,0,0,146.11,0
C007772,41,kraków, Standard,referral,2022-06-02,15883.23,37,14,0,7,0,5,187.46,0
C007773,40, Wrocław,Basic,organic,2025-06-23,4830.96,1,11,0,7,1,5,63.76,0
C007774,33,Poznań,Premium,social,2022-11-02,3577.34,32,18,0,9,1,20,195.22,0
C003487,32,Wrocław,Premium,social,2022-11-18,20037.01,31,11,0,10,1,0,250.61,0
C007776,18,Lublin,Premium,paid_search,2024-06-20,7676.06,12,20,0,10,1,20,154.23,0
C007777,41,Kraków,Basic,partner,2022-09-30,7444.98,33,13,3,7,1,15,109.33,0
C007778,31,Katowice,Standard,referral,2024-01-22,6109.79,17,15,0,9,0,10,144.56,1
C007779,41,Katowice,Standard,partner,2022-11-15,5662.41,31,9,0,10,1,0,170.94,0
C007780,35, Kraków,Standard,paid_search,2022-02-25,4245.31,40,17,0,10,1,0,208.89,0
C007781,28,Poznań,Standard,paid_search,2023-09-09,8102.43,22,12,0,7,1,0,133.07,0
C007782,36,Łódź,Standard,organic ,2022-03-05,9587.69,40,15,1,4,1,0,167.54,0
C007783,38,Kraków,Premium,referral,2025-06-25,15292.49,1,9,0,8,1,5,145.35,0
C007784,18,Kraków,Basic,social,2022-08-24,5998.93,34,13,1,8,1,0,160.31,0
C007785,18,Kraków,Standard,organic,2023-04-25,11858.66,26,9,2,8,0,0,157.61,1
C007786,31,Wrocław,Standard,social,2024-03-29,11082.94,15,16,3,6,1,5,149.24,0
C007787,41,Warszawa,Standard,paid_search,2022-06-02,4897.14,37,17,1,8,1,0,196.31,0
C007788,27,Poznań,Basic,referral,2025-06-28,2981.41,1,13,0,8,1,10,76.22,0
C007789,26,Gdańsk,Basic,partner,2022-03-31,5232.28,39,21,0,7,1,10,162.76,0
C007790,33,Gdańsk,Standard, paid_search,2024-10-24,5097.4,8,1,1,7,1,15,72.01,0
C007791,49,Łódź,STANDARD,referral,2023-01-04,11158.06,30,1,0,9,1,5,170.86,0
C007792,43,Katowice,Standard,paid_search,2023-12-10,10053.64,18,12,2,5,0,0,116.38,1
C007793,38,Wrocław,Premium,partner,2022-10-05,14753.12,33,11,0,8,1,15,219.58,0
C007794,42,Lublin,Standard,partner,2023-07-25,5249.24,23,9,1,9,1,0,159.47,0
C007795,37,Lublin,Basic,referral,2023-07-10,3235.86,24,16,0,8,0,10,125.48,0
C007796,25,Poznań,Premium,partner,2024-07-22,2500,11,12,1,9,1,0,168.78,0
C007797,30,Katowice,Basic,organic,2023-10-29,8376.94,20,11,0,7,0,0,100.54,0
C007798,59,Wrocław,Standard,partner,2023-01-28,4804.01,29,13,0,9,1,0,170.32,0
C007799,24,GDAŃSK,Standard,social,2025-06-04,5288.36,1,15,0,10,1,10,98.63,0
C007800,50,Gdańsk,Standard,organic,2024-10-14,7194.08,8,10,0,6,1,0,114.53,0
C007801,18,Wrocław,Premium,partner,2022-03-30,5236.62,39,19,0,9,1,15,222.86,0
C007802,18,Lublin,Standard,organic,2022-04-02,15011.26,39,12,0,8,1,5,193.55,0
C007803,26,Łódź,Standard,paid_search,2022-05-12,8476.76,38,6,0,9,1,20,136.59,0
C007804,19,Katowice,Basic,paid_search,2022-11-29,3896.8,31,9,0,9,0,20,127.47,0
C007805,65,Poznań,Basic,organic,2024-01-17,6416.56,17,11,0,9,1,0,137.16,0
C007806,48,Łódź,Basic,organic,2022-02-09,9324.02,41,13,0,10,1,0,158.26,0
C007807,40,Katowice,Standard,social,2024-07-26,6360.22,11,16,1,8,1,0,142.61,0
C007808,35,Gdańsk,Basic,referral,2022-04-19,5355.47,38,10,0,9,1,15,153.61,0
C007809,42,Lublin,Standard,paid_search,2022-02-16,22548.6,41,9,1,8,1,0,187.96,0
C007810,18,Łódź,Premium,organic,2022-12-03,4540.98,31,18,2,8,1,20,195.88,0
C007811,34,Warszawa,Basic,organic,2024-10-21,6315.76,8,11,1,6,0,10,103.01,1
C007812,38,Poznań,Basic,organic,2022-07-06,7690.35,36,17,0,9,1,20,173.52,0
C007813,25,,BASIC,referral,2023-01-14,12461.6,29,9,1,8,1,20,164.38,0
C007814,36,Kraków,Basic,social,2025-02-17,6155.02,4,19,0,10,0,15,90.04,1
C007815,44,Katowice,Basic,paid_search,2024-10-06,8567.9,8,12,2,8,1,20,98.96,0
C007816,57,Gdańsk,Standard,organic,2024-10-14,9090.94,8,10,0,9,1,15,105.68,0
C007817,23,Katowice,Standard,paid_search,2024-06-09,9934.88,12,14,2,5,1,0,143.95,0
C007818,63,Łódź,Basic,referral,2022-04-18,4987.17,39,3,0,5,1,15,98.34,0
C007819,24,Katowice,Premium,PAID_SEARCH,2025-05-10,7382.68,1,14,1,6,1,0,130.15,0
C007820,35,Gdańsk,Basic,organic,2023-01-10,,30,17,1,6,1,10,133.68,0
C007821,44,Warszawa,Premium,social,2024-06-05,7700.42,13,12,2,9,0,5,161.66,0
C007822,42,Wrocław,Standard,organic,2024-09-27,14072.88,9,15,1,9,1,20,143.05,0
C007823,23,Kraków,Premium,referral,2022-05-16,11970.72,38,16,0,7,1,10,207.34,0
C007824,25,Katowice,Standard,paid_search,2024-01-10,21705.72,17,13,0,10,1,0,167.49,0
C007825,40,Gdańsk,Basic,social,2023-06-03,5822.36,25,16,0,8,0,20,112.61,1
C007826,20,Łódź,Basic,referral,2024-06-10,6099.63,12,8,1,8,1,0,72.65,1
C007827,36,Wrocław,Basic,organic,2023-04-15,10396.52,26,5,0,8,0,20,98.26,0
C007828,34,Warszawa,Standard,paid_search,2024-12-31,7171.41,6,16,0,7,1,0,131.84,1
C007829,36,Poznań,Premium,referral,2022-08-03,6737.71,35,12,0,8,1,10,190.79,0
C007830,32,Gdańsk,Basic,organic,2022-11-02,3936.75,32,10,0,8,0,10,129.78,0
C007831,27,Lublin,Premium,referral,2023-08-23,4453.32,22,4,0,9,0,0,148.13,0
C007832,48,Poznań,Premium,partner,2025-04-18,14491.09,2,9,0,9,0,0,122.12,0
C007833,29,Wrocław,Standard,organic,2025-05-06,6796.59,1,8,0,6,0,10,70.65,1
C007834,41,Lublin,Standard,social,2023-06-09,6921.15,25,19,0,8,0,0,141.41,0
C007835,47,Warszawa,Standard,organic,2024-12-18,9780.8,6,6,0,8,1,5,109.08,0
C007836,39,Warszawa,Basic,paid_search,2023-01-24,7386.46,29,18,0,8,1,0,142.94,0
C007837,27,Katowice,Basic,paid_search,2024-02-24,4365.65,16,9,3,9,1,5,115.12,1
C007838,18,Gdańsk,Standard,partner,2024-03-09,7608.96,15,4,0,8,1,10,120.84,1
C007839,28,Lublin,Standard,social,2025-02-19,12312.51,4,8,0,8,1,0,95.52,0
C007840,25,Warszawa,Standard,paid_search,2024-12-23,9824.73,6,12,0,7,0,0,123.62,1
C007841,32,Wrocław,Standard,referral,2022-11-24,12960.74,31,12,2,7,1,20,157.83,0
C007842,37,Poznań,Standard,social,2025-01-19,10630.78,5,10,1,9,1,15,103.0,0
C007843,25,Warszawa,Standard,partner,2024-06-29,11413.77,12,10,0,9,1,15,146.98,0
C007844,25,Lublin,Standard,paid_search,2024-12-12,9716.88,6,4,1,6,1,15,85.7,1
C007845,26,Warszawa,Standard,social,2022-08-15,9283.74,35,13,0,9,1,20,174.58,0
C007846,43,Wrocław,Standard,organic,2024-06-09,5775.14,12,11,2,5,1,15,118.75,0
C007847,42,Łódź,Standard,referral,2022-03-07,10158.25,40,8,0,10,1,0,188.97,0
C007848,27,Wrocław,Standard,referral,2022-04-12,,39,20,0,7,1,5,191.79,0
C007849,43,Poznań,Basic,organic,2024-11-15,10815.13,7,12,2,6,1,0,51.63,0
C007850,19,Wrocław,Basic,partner ,2023-01-17,10164.73,29,8,0,9,0,10,131.47,0
C007851,44,Łódź,Premium,paid_search,2025-03-13,6757.42,3,11,0,10,0,15,136.3,0
C007852,48,Poznań,Standard,organic,2024-01-20,7460.2,17,10,0,10,1,0,153.07,0
C007853,46,Katowice,Basic,organic,2023-12-26,10513.74,18,16,0,7,0,20,115.39,0
C007854,33,Lublin,Standard,referral,2024-04-01,3917.57,15,10,0,7,1,15,137.72,0
C007855,43,Łódź,Basic,organic,2025-01-15,4301.8,5,10,1,9,1,0,79.59,0
C007856,41,,Standard,referral,2024-02-15,7887.55,16,17,0,8,1,20,138.29,0
C007857,29,Gdańsk,Basic,partner,2022-08-29,5722.19,34,13,0,7,0,15,142.32,0
C007858,39,Warszawa,Standard,organic,2024-12-02,5579.98,7,5,1,10,0,0,120.28,1
C007859,33,Warszawa,Basic,paid_search,2023-02-08,2500,29,14,0,9,1,15,141.26,0
C007860,43,Warszawa,Basic,paid_search,2023-03-21,6333.38,27,12,0,9,1,20,138.42,0
C007861,36,Wrocław,Standard,organic,2023-11-28,8877.88,19,7,0,6,1,20,116.59,0
C007862,33,Gdańsk,Basic,referral,2023-09-28,10994.63,21,12,2,9,0,20,106.12,1
C007863,23,Wrocław,Standard,organic,2023-03-03,13536.27,28,10,2,6,1,5,177.13,1
C007864,32,Warszawa,Basic,organic,2023-01-20,7266.93,29,10,1,9,0,0,119.14,0
C007865,35,Łódź,Premium,organic,2023-03-15,8369.98,27,19,2,9,1,20,215.11,0
C007866,23,Lublin,Basic,referral,2022-05-22,8218.63,37,9,1,7,1,0,137.38,1
C007867,35,Wrocław,Premium,paid_search,2024-04-10,12903.74,14,14,5,6,1,20,149.97,1
C007868,44,kraków,Standard,referral,2023-10-12,5327.05,20,10,2,7,1,0,142.35,0
C007869,29,Katowice,Basic,paid_search,2022-07-22,7457.05,35,19,3,,1,5,154.41,0
C007870,47,Gdańsk,Standard,organic,2024-02-21,8827.61,16,15,1,8,1,10,143.3,0
C007871,37,Lublin,Standard,organic,2024-12-12,10784.95,6,6,0,8,0,20,96.0,0
C007872,41,Wrocław,Basic,paid_search,2022-08-18,10228.61,34,13,0,8,1,15,169.42,0
C007873,48,Lublin,Basic,paid_search,2023-10-08,14016.56,21,9,2,5,1,5,137.7,0
C007874,36,Katowice,Premium ,paid_search,2023-04-10,6785.2,27,18,0,10,1,20,188.11,0
C007875,42,Kraków,Standard,organic,2023-09-02,6097.38,22,14,0,7,1,0,153.99,0
C007876,28,Kraków,Basic,organic,2023-07-16,11560.52,23,7,1,8,0,15,133.32,0
C007877,21,Lublin,Standard,organic,2022-09-09,4246.27,34,19,0,8,1,5,161.21,0
C007878,40,Katowice,Standard,social,2023-05-27,7168.68,25,10,2,8,1,0,125.87,0
C007879,35,Kraków,Standard,social,,6557.76,14,20,1,9,1,0,136.93,0
C007880,39,Lublin,Standard,referral,2022-09-18,4032.68,33,7,0,8,1,15,179.52,0
C007881,24,Kraków,Premium,referral,2023-04-13,8910.39,27,12,2,8,1,15,214.49,1
C007882,47,Warszawa,Basic,paid_search,2024-10-27,8475.9,8,7,0,8,0,10,86.33,0
C007883,38,Lublin ,Standard,paid_search,2023-03-10,6715.72,28,11,0,10,1,20,128.19,0
C007884,35,Warszawa,Standard,referral,2022-07-23,6046.35,35,12,0,7,1,20,168.01,0
C007885,51,Warszawa,Basic,social,2024-05-10,8899.48,13,6,0,7,1,10,90.89,1
C007886,43,Gdańsk,Basic,paid_search,2023-10-22,18977.15,20,9,1,6,1,0,136.28,0
C007887,41,Kraków,Premium,referral ,2022-01-16,5923.2,42,21,2,7,1,0,228.0,0
C007888,36,Lublin,Basic,social,2023-08-28,8013.55,22,13,0,7,0,0,115.34,0
C007889,42,Łódź,Standard,paid_search,2022-07-19,4394.81,35,8,0,9,0,0,158.28,0
C007890,37,Wrocław,Basic,organic,2022-04-28,4557.78,38,10,1,7,1,5,135.63,0
C007891,24,Warszawa,STANDARD,social,2022-11-24,12363.43,31,10,0,8,1,5,167.25,0
C007892,33,Łódź,Standard,referral,2024-01-26,10144.83,17,7,0,5,0,10,106.92,1
C007893,26,Wrocław,Standard,organic,2025-04-04,8661.65,2,6,0,7,1,10,87.7,1
C007894,26,Wrocław,Basic,paid_search,2022-11-13,6263.57,32,15,0,10,1,10,164.46,0
C007895,42,Poznań,Standard,referral,2024-03-25,10969.89,15,2,1,10,1,5,139.8,0
C007896,27,Warszawa,Standard,referral,2022-04-22,10596.12,38,13,0,5,1,0,189.11,0
C007897,27,Poznań,Standard,social,2022-04-20,5545.56,38,8,0,7,1,15,170.39,0
C007898,43,Kraków,Basic,social,2025-05-10,6610.2,1,9,1,8,1,15,73.07,0
C007899,18,Lublin,Standard,organic,2025-02-07,5244.73,4,7,4,5,1,0,104.63,1
C007900,42,Katowice,Basic,referral,2024-08-19,8473.35,10,5,1,7,0,15,75.56,0
C007901,29,Wrocław,Basic,organic,2023-08-27,4369.11,22,12,1,8,0,5,114.71,1
C007902,26,Łódź,Standard,paid_search,2024-07-19,3929.59,11,8,0,8,1,20,93.38,0
C007903,51,Warszawa,Premium,partner,2022-06-11,9503.96,37,12,1,6,1,0,236.9,0
C007904,22,Wrocław,Standard,paid_search,2024-07-05,6500.35,12,9,1,10,0,20,100.98,0
C007905,37,Kraków,Standard,ORGANIC,2024-03-14,8289.2,15,13,1,6,0,5,143.01,1
C007906,28,Warszawa,Basic,referral,2023-06-16,,24,7,0,8,1,10,107.43,0
C007907,47,Katowice,Standard,paid_search,2022-05-19,4568.56,37,14,0,9,1,10,180.38,0
C007908,53,Warszawa,Basic,paid_search,2022-01-02,2711.82,42,8,2,7,1,0,161.88,0
C007909,24,Wrocław,Standard,organic,2023-06-28,6662.41,24,13,0,7,1,10,152.69,0
C007910,42,Kraków,Basic,paid_search,2024-02-17,6827.86,16,13,3,7,1,10,95.68,0
C007911,38,Warszawa,Standard,organic,2022-05-23,7093.03,37,17,1,8,1,0,217.69,0
C007912,21,Gdańsk,Premium,social,2023-09-04,4454.94,22,14,0,8,1,10,176.32,0
C007913,27,Gdańsk,Standard,organic,2022-09-30,9737.85,33,12,0,8,1,0,155.83,0
C007914,35,Warszawa,Standard,organic,2024-07-11,7841.23,11,7,0,8,1,20,129.58,1
C007915,36, Warszawa,Standard,social,2024-04-14,17491.19,14,12,0,7,1,0,154.75,0
C007916,28,Łódź,Standard,referral,2024-01-27,9505.55,17,5,1,6,0,10,96.93,0
C007917,34,Poznań,Basic,organic,2023-06-16,5441.17,24,12,0,8,0,0,105.5,0
C007918,42,Warszawa,Premium,organic,2022-03-22,4902.47,39,10,0,6,1,0,213.58,0
C007919,21,Poznań,Standard,partner,2023-10-03,3316.64,21,5,1,8,1,20,105.92,1
C007920,40,Wrocław,Basic,organic,2024-12-21,9359.59,6,8,1,6,0,10,69.36,0
C007921,26,Lublin,Standard,referral,2023-10-13,12191.64,20,15,1,7,0,0,168.88,1
C007922,31,Wrocław,Basic,organic,2022-06-12,4615.77,37,11,1,8,1,20,126.53,0
C007923,46,Lublin,Basic,social,2023-07-02,4939.01,24,18,0,10,1,15,110.8,0
C007924,50,Lublin,Premium,organic,2024-12-28,7463.85,6,13,2,10,1,15,135.46,0
C007925,29,Gdańsk ,Standard,organic,2024-05-01,14466.7,14,4,1,7,0,0,134.52,1
C007926,40,Poznań,Premium,organic,2025-05-25,12737.86,1,13,2,8,1,20,173.91,0
C007927,34,Łódź,Standard,organic,2023-02-05,2791.42,29,8,1,5,1,15,156.65,0
C007928,23,Kraków,Standard,organic,2022-05-05,10974.09,38,10,0,9,1,5,185.86,0
C007929,33,Wrocław,Basic,partner,2023-10-05,6871.21,21,8,1,7,1,20,102.19,1
C007930,23,Łódź,Basic,referral,2023-02-01,6811.08,29,14,1,5,1,10,124.35,0
C007931,53,Gdańsk,Basic,paid_search,2022-01-05,6622.37,42,15,0,5,1,0,156.28,0
C007932,35,Wrocław,Basic,organic,2022-02-11,3005.54,41,16,1,8,1,15,129.93,0
C007933,55,Wrocław,Basic,paid_search,2022-05-17,31268.08,38,8,0,8,1,20,132.73,0
C007934,29,Warszawa,Basic,referral,2023-04-10,8251.37,27,16,2,8,1,15,125.59,0
C007935,43,Gdańsk,Basic,organic,2024-01-02,5248.44,18,11,0,8,1,10,91.97,1
C007936,60,Warszawa,Basic,organic,2025-01-07,5514.3,5,7,0,9,1,10,93.18,0
C007937,39,Warszawa,Premium,organic,2022-03-13,9631.97,40,16,0,8,1,5,220.78,0
C007938,33,Lublin,Standard,paid_search,2024-08-09,3969.45,10,7,0,8,1,5,102.28,0
C007939,27,Gdańsk,Basic,organic,2025-06-02,7942.6,1,5,1,8,1,5,55.74,0
C007940,36,Lublin,Premium,paid_search,2024-11-30,10451.63,7,11,0,7,1,0,155.17,0
C007941,43,Lublin,Standard,organic,2024-09-13,8528.32,9,2,0,8,1,10,110.82,0
C007942,20,Łódź,Basic,social,2022-07-29,7558.58,35,14,1,7,1,0,130.95,0
C007943,53,Warszawa,Standard,paid_search,2023-06-26,6378.62,24,13,1,7,0,15,151.15,0
C007944,18,Lublin,Standard,organic,2024-03-25,3988.16,15,5,0,9,1,0,82.31,0
C007945,37,Lublin,Standard,paid_search,2024-12-24,7821.18,6,8,0,8,1,10,102.04,0
C007946,33,Łódź,Standard,organic,2022-07-07,24590.05,36,11,2,8,1,15,191.8,0
C007947,66,Gdańsk,Basic,paid_search,2023-02-07,7918.92,29,8,0,8,0,15,113.84,0
C007948,31,Warszawa,Premium,social,2022-09-02,8504.73,34,29,0,8,0,0,242.77,0
C007949,53,Wrocław,Standard,social,2025-04-22,7467.55,2,1,0,9,1,0,105.88,0
C007950,23,Lublin,Standard,organic,2024-02-09,5315.74,16,8,0,7,1,0,131.65,0
C007951,25,Poznań,Basic,organic,2022-01-25,6936.37,41,14,1,10,1,15,133.38,0
C007952,35,Gdańsk,Standard,paid_search,2023-06-13,5700.89,24,11,2,7,1,0,159.73,0
C007953,51,Warszawa,Basic,organic,2023-06-27,14475.78,24,12,0,,1,0,108.42,0
C007954,19,Łódź,basic,referral,2023-10-24,6257.94,20,10,3,8,1,5,127.45,0
C007955,37, Warszawa,Standard,referral,2024-10-17,2500,8,6,0,8,1,0,113.54,0
C007956,23,Poznań,Basic,paid_search,2024-05-17,10020.54,13,11,0,10,0,0,86.2,0
C007957,50,Kraków,Standard,social,2022-09-06,9906.58,34,8,0,9,1,0,212.46,0
C007958,39,ŁÓDŹ,Standard,organic,2024-08-25,7099.8,10,14,0,7,1,20,135.95,0
C007959,18,Łódź,Standard,paid_search,2023-10-25,5535.0,20,2,0,9,1,15,139.17,0
C007960,47,Katowice,Basic,paid_search,2022-09-27,6394.11,33,3,1,7,1,0,132.38,0
C007961,25,Katowice,Premium,partner,2024-05-25,7536.52,13,5,0,7,0,0,176.34,0
C007962,34,Wrocław,Standard,organic,2025-05-28,10826.9,1,8,0,7,1,5,119.43,1
C007963,37,Warszawa,Standard,organic,2024-01-28,17087.96,17,12,1,7,0,20,106.22,1
C007964,41, Poznań,Basic,organic,2022-01-16,9404.59,42,14,4,7,1,10,167.79,1
C007965,28,Kraków,Standard,organic,2023-12-20,4647.66,18,15,0,9,0,0,129.96,0
C007966,29,Lublin,Standard,paid_search,2024-05-10,18539.91,13,13,0,8,1,20,116.92,0
C007967,20,Poznań,Standard,referral,2022-10-11,8074.58,33,10,0,9,1,10,162.44,0
C007968,45,Łódź,Basic,organic,2025-06-10,3064.38,1,13,0,8,0,15,82.38,0
C007969,48,Warszawa,Standard,referral,2023-07-17,6968.66,23,10,2,9,0,0,162.27,1
C007970,23,Gdańsk,Basic,organic,2022-03-30,6337.83,39,11,1,6,0,15,143.2,0
C007971,26,Katowice,Standard,organic,2022-02-10,6169.52,41,21,0,8,1,5,219.35,0
C007972,42,Lublin,Basic,organic,2024-02-06,5861.63,17,17,0,8,1,10,109.09,0
C007973,30,Lublin,Standard,social,2025-03-25,9561.99,3,14,1,9,0,0,130.03,0
C007974,30,Łódź,Basic,organic,2023-08-22,7989.05,22,10,0,9,1,15,97.2,0
C007975,27,Gdańsk,Standard,paid_search,2023-04-29,4718.95,26,13,0,9,1,20,149.71,1
C007976,45,Łódź,Standard,social,2025-02-24,9707.26,4,6,0,8,0,10,85.69,1
C007977,32,Katowice,Basic,referral,2023-02-11,4438.59,29,10,0,7,1,15,115.24,0
C007978,38,Kraków,Standard,referral,2022-03-15,7568.92,40,9,0,9,1,20,190.07,0
C007979,39,Wrocław,Premium,paid_search,2025-05-21,,1,14,0,7,0,15,119.87,0
C007980,29,Lublin,Basic ,organic,2024-04-29,6218.99,14,11,1,10,1,15,93.09,0
C007981,36,Wrocław,Standard,paid_search,2023-10-08,14170.07,21,12,0,8,1,5,170.2,0
C007982,50,Łódź,Basic,organic,2022-12-05,8151.12,31,6,0,9,1,15,89.65,0
C007983,42,Kraków,Standard,social,2022-08-06,3752.64,35,10,1,7,1,0,130.74,0
C007984,52,Warszawa,Basic,ORGANIC,2024-07-08,14112.45,11,9,0,9,0,5,78.32,0
C007985,31,Kraków,Standard,organic,2022-12-05,13771.02,31,16,1,8,1,0,185.92,0
C007986,19,Lublin,Premium,social,2022-12-01,14183.27,31,12,1,5,1,0,210.3,0
C007987,46,Poznań,Standard,organic,2024-10-24,8513.18,8,8,1,8,0,20,95.74,1
C007988,33,Kraków,Standard,organic,2022-07-15,8517.1,36,16,0,10,1,15,192.11,0
C007989,36,Katowice,Standard,paid_search,2023-12-06,4276.51,19,9,0,7,0,0,124.06,1
C007990,43,Lublin,Basic,referral,2023-01-05,14199.31,30,11,1,9,0,5,131.85,0
C007991,24,Poznań,Basic,social,2025-02-13,9185.27,4,6,0,10,1,0,99.87,0
C007992,27,,Standard,social,2023-03-21,10757.09,27,7,0,7,1,5,151.38,0
C007993,23,Łódź,Premium,social,2025-06-06,5471.47,1,12,5,6,1,0,124.63,1
C007994,53,Gdańsk,Standard,organic,2023-02-23,6268.97,28,8,0,8,1,20,129.7,0
C007995,37,Poznań,Standard,organic,2024-04-20,7229.6,14,18,2,8,1,0,114.46,0
C007996,29,Gdańsk,Basic,organic,2022-12-22,4077.72,30,21,0,7,1,5,142.63,0
C007997,29,Łódź,Basic,referral,2023-11-21,6641.3,19,11,0,9,1,10,126.58,1
C007998,29,wrocław,Basic,referral,2022-05-31,5907.22,37,12,2,8,1,0,162.59,0
C007999,32,Kraków,Premium,organic,2023-07-16,6282.89,23,7,0,6,1,5,183.71,0
C008000,40,Wrocław,Basic,paid_search,2023-03-14,4542.62,28,9,0,7,1,15,120.7,1
C008001,40,Wrocław,Basic,organic,2022-09-08,4538.29,34,22,1,7,1,0,146.76,1
C008002,25,Poznań,Premium,organic,2023-03-28,19727.97,27,19,0,9,1,0,234.9,0
C008003,24,Kraków,Basic,social,,8718.45,1,0,0,6,0,10,52.22,1
C008004,27,Kraków,Basic,partner,2023-05-20,9541.14,25,13,0,8,0,0,132.86,0
C008005,48,Lublin ,Basic,organic,2024-04-25,5070.57,14,7,0,9,0,15,91.02,0
C008006,40,Gdańsk,Basic,paid_search,2023-09-28,9446.58,21,17,0,7,1,0,117.15,0
C008007,34,Kraków,Standard,partner,2023-03-21,7035.82,27,12,0,7,1,0,143.59,0
C008008,46,Wrocław,Premium,organic,2023-10-01,7767.73,21,14,0,7,1,0,209.61,0
C008009,33,Poznań,Basic,organic,2023-03-19,23296.51,27,13,2,8,1,10,143.43,0
C008010,43,Lublin,Basic,paid_search,2022-10-17,3912.37,32,12,0,8,1,0,154.35,0
C008011,27,Kraków,Basic,partner,2022-06-04,7108.17,37,9,0,7,1,0,143.7,0
C008012,23,Wrocław,Basic,organic,2022-01-05,13979.5,42,13,2,7,1,5,176.31,0
C008013,36,Łódź,Standard,paid_search,2023-11-27,4772.72,19,14,1,9,0,20,132.0,0
C008014,26,Poznań,Basic,social,2023-07-07,7084.44,24,11,0,6,0,10,142.81,1
C008015,26,Katowice,Standard,organic,2022-05-17,14166.34,38,11,0,8,1,10,182.84,0
C008016,40,Warszawa,BASIC,organic,2024-08-26,10797.88,10,5,1,8,0,20,88.15,1
C008017,30,Kraków,Basic,organic,2023-09-17,4448.67,21,9,1,8,1,10,102.18,0
C008018,33,Wrocław,Basic,paid_search,2023-05-03,14314.29,26,16,0,7,0,0,150.02,0
C008019,31,Wrocław,basic,organic,2024-12-15,5773.48,6,5,0,6,0,20,64.58,1
C008020,56,Kraków,Standard,social,2024-02-30,5700.18,10,4,0,9,1,0,137.71,0
C008021,40,Katowice,basic,organic,2024-05-10,4054.8,13,7,1,8,0,0,73.53,0
C008022,46,Wrocław,Basic,paid_search,2023-07-24,7352.34,23,6,0,6,0,0,89.15,1
C008023,47,Gdańsk,Standard,social,2025-06-08,,1,3,0,9,1,0,89.35,0
C008024,45,Katowice,Basic,referral,2024-01-11,4070.63,17,11,0,7,1,10,103.9,1
C008025,21,Katowice,Basic,referral,2023-10-01,3658.09,21,8,0,8,1,15,127.13,0
C008026,27,Katowice,Standard, referral,2023-04-15,15148.21,26,17,0,8,1,0,164.67,0
C008027,51,Lublin,Standard,referral,2022-12-02,6598.55,31,7,1,6,1,0,145.18,1
C008028,42, Poznań,Standard,organic,2025-04-19,15324.81,2,14,2,6,0,15,90.72,1
C008029,22,Lublin,BASIC,referral,,11793.21,25,21,2,6,1,10,137.47,0
C008030,40,Lublin,Standard,social,2025-05-04,4648.4,1,10,1,6,1,5,84.67,0
C008031,25,Kraków,Standard,organic,2023-09-13,11091.71,21,15,0,9,1,0,169.41,0
C008032,29,Katowice ,Basic,organic,2022-04-03,5495.26,39,12,0,8,1,0,143.65,0
C008033,42,Łódź,Basic,paid_search,2024-08-11,8376.5,10,7,0,6,0,15,82.34,0
C008034,25,Wrocław,Basic,organic,2023-05-22,7327.65,25,15,0,10,1,5,147.55,0
C008035,47,Lublin,Standard,social,2024-05-02,9480.88,14,5,2,7,1,20,91.32,1
C008036,43,Gdańsk,Basic,organic,2022-10-02,6333.56,33,8,0,7,1,0,158.46,0
C008037,36,Warszawa,Standard,referral,2024-02-16,5070.38,16,9,0,9,1,0,159.08,0
C008038,36,Katowice,Basic,paid_search,2024-05-08,6029.91,13,12,0,6,1,10,105.64,0
C008039,42,Lublin,BASIC,social,2023-06-16,19393.61,24,6,1,6,0,10,103.31,1
C008040,18,Lublin,Premium,SOCIAL,2024-02-22,5808.18,16,13,3,9,0,0,160.6,0
C008041,34,Gdańsk,Basic,paid_search,2025-04-28,9518.9,2,9,0,7,1,20,96.8,1
C008042,38,Gdańsk,Basic,paid_search,2024-08-13,11044.03,10,7,2,7,1,0,103.11,0
C008043,39,Gdańsk,Premium,social,2022-01-05,8769.3,42,16,0,7,1,0,225.95,0
